State,Year,RICE_YIELD_Kg_per_ha,WHEAT_YIELD_Kg_per_ha,KHARIF_SORGHUM_YIELD_Kg_per_ha,RABI_SORGHUM_YIELD_Kg_per_ha,SORGHUM_YIELD_Kg_per_ha,PEARL_MILLET_YIELD_Kg_per_ha,MAIZE_YIELD_Kg_per_ha,FINGER_MILLET_YIELD_Kg_per_ha,BARLEY_YIELD_Kg_per_ha,CHICKPEA_YIELD_Kg_per_ha,PIGEONPEA_YIELD_Kg_per_ha,MINOR_PULSES_YIELD_Kg_per_ha,GROUNDNUT_YIELD_Kg_per_ha,SESAMUM_YIELD_Kg_per_ha,RAPESEED_AND_MUSTARD_YIELD_Kg_per_ha,SAFFLOWER_YIELD_Kg_per_ha,CASTOR_YIELD_Kg_per_ha,LINSEED_YIELD_Kg_per_ha,SUNFLOWER_YIELD_Kg_per_ha,SOYABEAN_YIELD_Kg_per_ha,OILSEEDS_YIELD_Kg_per_ha,SUGARCANE_YIELD_Kg_per_ha,COTTON_YIELD_Kg_per_ha
Uttar Pradesh,2013,2526.29,2678.81,882.02,0.0,882.02,1181.01,1609.29,0.0,1943.09,939.63,1035.0,688.35,1000.0,155.56,966.39,0.0,0.0,203.7,0.0,0.0,534.09,6056.57,0.0
Uttar Pradesh,2013,2264.16,2473.29,1279.63,0.0,1279.63,1212.25,1160.19,0.0,2124.11,1077.22,899.77,797.75,1342.52,212.07,675.12,0.0,0.0,535.23,0.0,0.0,581.31,6369.23,0.0
Uttar Pradesh,2013,2289.93,2862.01,807.98,0.0,807.98,870.75,1579.01,0.0,2000.0,937.62,960.99,633.48,0.0,144.74,1014.41,0.0,0.0,0.0,0.0,0.0,858.49,5734.75,500.0
Uttar Pradesh,2013,2135.93,2625.83,787.77,0.0,787.77,733.82,2026.32,0.0,2119.08,939.53,831.56,736.45,1000.0,250.0,1000.0,0.0,0.0,0.0,0.0,0.0,942.31,4859.08,0.0
Uttar Pradesh,2013,2220.0,2871.68,1142.86,0.0,1142.86,1271.19,1513.1,0.0,2505.18,795.73,722.14,1077.53,916.67,0.0,1011.11,0.0,0.0,0.0,0.0,0.0,991.23,5201.63,0.0
Uttar Pradesh,2013,2438.7,3296.56,0.0,0.0,0.0,1000.0,1022.3,0.0,3041.15,654.55,925.41,612.64,1202.3,137.93,712.14,0.0,0.0,363.64,0.0,0.0,871.69,6122.47,0.0
Uttar Pradesh,2013,2533.94,3030.88,1428.57,0.0,1428.57,2071.43,2789.56,0.0,3053.57,651.16,923.43,682.46,1448.28,117.65,699.82,0.0,0.0,500.0,0.0,0.0,845.94,5948.29,0.0
Uttar Pradesh,2013,2574.05,3478.19,0.0,0.0,0.0,2000.0,1908.38,0.0,2836.36,428.57,872.15,863.69,891.89,152.78,1015.12,0.0,0.0,404.58,0.0,0.0,882.04,6157.46,0.0
Uttar Pradesh,2013,2172.03,3082.9,1500.0,0.0,1500.0,1250.0,1958.88,0.0,2510.57,798.39,735.05,594.99,895.83,100.0,1016.53,0.0,0.0,0.0,0.0,0.0,970.0,5594.3,0.0
Uttar Pradesh,2013,2025.88,2972.1,1076.19,0.0,1076.19,797.47,1698.41,0.0,2533.33,478.63,740.74,434.47,833.33,204.55,519.4,0.0,0.0,0.0,0.0,0.0,473.97,6350.0,0.0
Uttar Pradesh,2013,2129.9,3047.95,702.63,0.0,702.63,802.08,1577.52,0.0,2512.6,473.68,722.77,533.68,846.15,128.4,810.64,0.0,0.0,444.44,0.0,0.0,548.39,6247.31,0.0
Uttar Pradesh,2013,2387.15,2799.22,796.47,0.0,796.47,857.58,943.4,0.0,2651.11,471.42,655.7,412.06,246.67,196.1,715.32,0.0,0.0,500.0,0.0,0.0,536.94,5520.08,0.0
Uttar Pradesh,2013,2439.02,3089.03,916.86,0.0,916.86,812.83,965.15,0.0,2491.23,474.58,916.67,586.6,555.56,251.76,702.6,0.0,0.0,0.0,0.0,0.0,581.01,6467.74,0.0
Uttar Pradesh,2013,2516.1,3553.09,1079.21,0.0,1079.21,1187.83,1921.48,0.0,2515.49,471.91,732.03,673.26,1141.41,210.18,821.91,0.0,0.0,500.0,0.0,0.0,618.29,5809.26,0.0
Uttar Pradesh,2013,2695.96,3606.91,1074.07,0.0,1074.07,800.0,1853.86,0.0,2505.88,478.26,737.86,745.45,715.77,251.46,746.82,0.0,0.0,0.0,0.0,0.0,696.61,6265.91,0.0
Uttar Pradesh,2013,2677.11,2975.52,480.95,0.0,480.95,1000.0,775.0,0.0,2875.0,370.0,769.82,310.85,0.0,125.0,473.09,0.0,0.0,500.0,0.0,0.0,468.48,6438.64,0.0
Uttar Pradesh,2013,2340.54,2901.38,0.0,0.0,0.0,0.0,1148.97,0.0,2846.15,428.57,569.84,875.77,1000.0,157.89,764.35,0.0,0.0,500.0,0.0,0.0,754.63,5438.59,0.0
Uttar Pradesh,2013,2265.9,3179.64,1000.0,0.0,1000.0,2500.0,1285.97,0.0,2851.35,500.0,542.12,909.77,892.66,140.85,662.72,0.0,0.0,500.0,0.0,600.0,662.49,5561.32,0.0
Uttar Pradesh,2013,2367.79,2426.17,461.67,0.0,461.67,954.72,496.12,0.0,2903.01,375.34,656.97,320.31,610.29,147.16,471.64,0.0,0.0,440.45,0.0,0.0,424.71,5516.02,0.0
Uttar Pradesh,2013,2395.87,2812.06,1036.93,0.0,1036.93,817.93,1092.59,0.0,3333.33,795.18,1253.86,832.15,0.0,178.57,816.14,0.0,0.0,400.0,0.0,0.0,679.58,6820.0,0.0
Uttar Pradesh,2013,2857.92,3547.05,481.48,0.0,481.48,937.5,988.44,0.0,3000.0,370.97,771.08,535.96,805.56,138.89,449.06,0.0,0.0,1000.0,0.0,0.0,449.98,6124.49,0.0
Uttar Pradesh,2014,2442.97,2058.05,0.0,0.0,0.0,0.0,1414.27,0.0,2000.0,0.0,0.0,0.0,1032.92,230.77,690.14,0.0,0.0,0.0,0.0,0.0,0.0,6339.7,0.0
Uttar Pradesh,2014,2570.33,2894.02,0.0,0.0,0.0,0.0,1363.64,0.0,1791.67,0.0,500.0,0.0,0.0,0.0,597.35,0.0,0.0,0.0,0.0,0.0,0.0,7380.66,0.0
Uttar Pradesh,2014,2841.15,3084.02,0.0,0.0,0.0,2013.89,2172.13,0.0,3005.09,0.0,708.08,0.0,0.0,0.0,1010.24,0.0,0.0,666.67,0.0,0.0,0.0,7547.1,0.0
Uttar Pradesh,2014,2588.11,2736.36,700.0,0.0,700.0,2025.14,2320.7,0.0,3004.56,0.0,798.84,0.0,0.0,200.0,933.29,0.0,0.0,0.0,0.0,0.0,0.0,6427.92,45.45
Uttar Pradesh,2014,2159.98,2418.17,0.0,0.0,0.0,2121.01,2122.97,0.0,2500.49,0.0,867.21,0.0,1000.0,208.33,1075.28,0.0,0.0,0.0,2000.0,0.0,0.0,5977.74,55.36
Uttar Pradesh,2014,2323.08,2100.05,2333.33,0.0,2333.33,1305.92,2440.0,0.0,1842.89,1000.0,1111.11,0.0,0.0,89.29,1169.01,0.0,0.0,0.0,0.0,0.0,0.0,4212.12,52.98
Uttar Pradesh,2014,2403.74,2315.32,2444.69,0.0,2444.69,2094.56,2535.95,0.0,1842.67,1131.05,1083.66,0.0,2000.0,97.1,1307.05,0.0,0.0,0.0,1741.94,0.0,0.0,4070.23,50.74
Uttar Pradesh,2014,2576.74,2208.47,2430.92,0.0,2430.92,2201.26,2565.71,0.0,1844.01,1124.62,1097.25,0.0,1988.88,95.62,1512.2,0.0,0.0,0.0,1725.57,0.0,0.0,4158.87,0.0
Uttar Pradesh,2014,2300.62,2127.06,1000.0,0.0,1000.0,3227.23,3045.17,0.0,2575.15,300.0,1158.47,0.0,865.98,200.0,1470.1,0.0,0.0,0.0,0.0,0.0,0.0,5536.46,0.0
Uttar Pradesh,2014,2058.98,1858.0,666.67,0.0,666.67,1078.95,1787.23,0.0,1800.0,0.0,1000.0,0.0,1333.33,126.13,505.74,0.0,0.0,0.0,0.0,0.0,0.0,6168.83,0.0
Uttar Pradesh,2014,2072.08,2082.46,1062.91,0.0,1062.91,1659.07,2035.02,0.0,1720.37,295.86,692.49,0.0,921.83,153.08,1194.04,0.0,0.0,0.0,0.0,0.0,0.0,6019.37,0.0
Uttar Pradesh,2014,2372.63,1869.19,1109.98,0.0,1109.98,1457.71,1817.54,0.0,1688.94,300.84,642.01,0.0,1000.0,198.22,922.16,0.0,0.0,0.0,0.0,0.0,0.0,6767.16,0.0
Uttar Pradesh,2014,2804.95,1985.03,947.83,0.0,947.83,1630.7,1136.36,0.0,1709.68,285.71,733.33,0.0,1117.49,166.89,565.92,0.0,0.0,0.0,0.0,0.0,0.0,6755.69,0.0
Uttar Pradesh,2014,2626.02,2565.06,0.0,0.0,0.0,0.0,1948.28,0.0,1700.0,0.0,0.0,0.0,1117.65,151.9,632.18,0.0,0.0,0.0,1687.5,724.14,0.0,6944.03,0.0
Uttar Pradesh,2014,2260.0,1789.92,1066.67,0.0,1066.67,985.22,1888.89,0.0,0.0,0.0,666.67,0.0,1166.67,0.0,678.77,0.0,0.0,0.0,1000.0,666.67,0.0,6232.97,0.0
Uttar Pradesh,2014,2615.95,2703.05,0.0,0.0,0.0,0.0,1000.0,0.0,1666.67,500.0,1000.0,0.0,1242.99,333.33,884.3,0.0,0.0,0.0,0.0,0.0,0.0,6574.43,0.0
Uttar Pradesh,2014,2523.44,1875.76,902.1,0.0,902.1,1441.48,1829.13,0.0,1427.84,412.16,493.27,0.0,866.31,39.68,680.03,0.0,0.0,0.0,1612.9,0.0,0.0,6062.76,0.0
Uttar Pradesh,2014,2878.21,1996.22,904.76,0.0,904.76,2077.71,2430.34,0.0,1426.93,492.86,495.71,0.0,882.35,41.92,604.73,0.0,0.0,571.43,1500.0,0.0,0.0,5751.88,0.0
Uttar Pradesh,2014,2403.47,1595.33,948.44,0.0,948.44,2085.64,1394.07,0.0,1369.24,471.44,599.2,0.0,900.0,41.67,708.61,0.0,0.0,0.0,1600.0,500.0,0.0,5332.03,0.0
Uttar Pradesh,2014,1946.1,1959.48,615.1,0.0,615.1,763.57,1892.86,0.0,1454.04,182.64,200.24,0.0,857.14,179.1,542.21,0.0,0.0,583.33,1500.0,0.0,0.0,6579.95,0.0
Uttar Pradesh,2014,2114.15,1405.22,921.77,0.0,921.77,766.9,2141.18,0.0,1213.84,280.85,567.3,0.0,1000.0,150.44,410.83,0.0,0.0,581.97,0.0,0.0,0.0,6579.44,0.0
Uttar Pradesh,2014,1748.82,1679.35,872.18,0.0,872.18,802.85,979.22,0.0,1386.79,411.32,341.81,0.0,857.6,292.71,334.92,0.0,0.0,588.24,1625.0,717.0,0.0,4000.0,0.0
Uttar Pradesh,2014,1745.1,1329.47,863.44,0.0,863.44,824.62,0.0,0.0,1117.28,324.76,325.88,0.0,1000.0,127.02,307.36,0.0,0.0,538.46,0.0,666.67,0.0,4052.24,0.0
Uttar Pradesh,2014,1800.0,1311.7,796.91,0.0,796.91,717.95,1500.0,0.0,1720.0,184.86,280.51,0.0,397.97,158.19,335.21,0.0,0.0,579.14,0.0,714.29,0.0,4041.61,0.0
Uttar Pradesh,2014,1616.8,964.5,1044.3,0.0,1044.3,979.52,4000.0,0.0,1720.97,167.56,131.31,0.0,1164.95,167.42,326.87,0.0,0.0,579.95,0.0,750.0,0.0,4040.54,0.0
Uttar Pradesh,2014,2680.52,1609.17,1081.18,0.0,1081.18,1300.71,1533.53,0.0,1682.54,665.07,1021.07,0.0,0.0,228.07,725.49,0.0,0.0,580.0,0.0,0.0,0.0,6305.94,0.0
Uttar Pradesh,2014,2171.76,1872.48,1095.24,0.0,1095.24,1302.33,1061.81,0.0,1516.23,979.91,843.82,0.0,1659.09,249.22,479.88,0.0,0.0,579.4,0.0,0.0,0.0,6560.44,0.0
Uttar Pradesh,2014,2413.94,1935.98,1467.29,0.0,1467.29,1239.82,1590.55,0.0,1750.0,650.21,977.41,0.0,0.0,187.5,776.54,0.0,0.0,0.0,2000.0,0.0,0.0,5726.44,0.0
Uttar Pradesh,2014,2153.07,1765.77,1571.92,0.0,1571.92,1792.94,1687.5,0.0,1673.7,1292.93,1105.1,0.0,833.33,0.0,791.67,0.0,0.0,0.0,1666.67,0.0,0.0,5470.99,0.0
Uttar Pradesh,2014,2057.08,2269.07,1104.17,0.0,1104.17,1990.05,1487.21,0.0,1343.1,1419.35,1098.43,0.0,750.0,0.0,775.0,0.0,0.0,0.0,1666.67,0.0,0.0,5202.44,0.0
Uttar Pradesh,2014,2336.68,2022.59,0.0,0.0,0.0,0.0,1625.75,0.0,1819.59,363.64,363.87,0.0,1207.64,206.9,447.45,0.0,0.0,600.0,1500.0,0.0,0.0,6002.12,0.0
Uttar Pradesh,2014,2071.62,1785.55,1250.0,0.0,1250.0,2000.0,2458.86,0.0,1791.67,357.14,363.0,0.0,1175.21,230.77,506.96,0.0,0.0,0.0,0.0,0.0,0.0,6050.19,0.0
Uttar Pradesh,2014,2131.63,2384.03,0.0,0.0,0.0,2000.0,1781.66,0.0,1750.0,301.2,633.25,0.0,870.59,181.82,779.87,0.0,0.0,575.16,0.0,0.0,0.0,6270.29,0.0
Uttar Pradesh,2014,1908.52,2109.26,1000.0,0.0,1000.0,1928.57,1873.5,0.0,1339.55,1417.45,1283.4,0.0,866.67,181.82,777.33,0.0,0.0,0.0,1400.0,0.0,0.0,5925.81,0.0
Uttar Pradesh,2014,2324.77,1821.86,919.54,0.0,919.54,1063.49,854.43,0.0,1333.33,538.46,396.23,0.0,833.33,203.7,421.88,0.0,0.0,0.0,0.0,0.0,0.0,6450.0,0.0
Uttar Pradesh,2014,1677.93,2006.99,496.71,0.0,496.71,1116.07,1424.09,0.0,1356.06,506.58,449.07,0.0,887.18,165.42,553.62,0.0,0.0,500.0,2062.5,0.0,0.0,6542.86,0.0
Uttar Pradesh,2014,2119.94,1654.89,750.86,0.0,750.86,1097.7,1387.47,0.0,1402.66,226.17,326.39,0.0,401.79,200.2,580.18,0.0,0.0,644.31,2000.0,0.0,0.0,5616.54,0.0
Uttar Pradesh,2014,2333.07,1784.93,1096.27,0.0,1096.27,1040.32,895.32,0.0,1350.88,541.67,825.0,0.0,849.37,311.39,625.54,0.0,0.0,0.0,0.0,0.0,0.0,6661.78,0.0
Uttar Pradesh,2014,1965.06,2205.03,970.4,0.0,970.4,989.56,1694.67,0.0,1360.54,541.67,386.21,0.0,950.34,183.06,579.48,0.0,0.0,0.0,0.0,0.0,0.0,6011.88,0.0
Uttar Pradesh,2014,2723.91,2680.78,750.0,0.0,750.0,1107.14,1399.5,0.0,1363.64,583.33,385.54,0.0,810.34,219.14,692.23,0.0,0.0,625.0,2142.86,0.0,0.0,6610.09,0.0
Uttar Pradesh,2014,2338.27,2183.6,1080.88,0.0,1080.88,1333.33,1265.93,0.0,1715.6,315.79,483.94,0.0,0.0,300.0,478.37,0.0,0.0,1000.0,0.0,0.0,0.0,6496.82,0.0
Uttar Pradesh,2014,1965.41,2412.29,0.0,0.0,0.0,0.0,1212.71,0.0,1710.0,299.07,586.32,0.0,1000.0,194.44,716.05,0.0,0.0,600.0,1666.67,0.0,0.0,5136.36,0.0
Uttar Pradesh,2014,2208.69,2463.3,1000.0,0.0,1000.0,2000.0,1232.94,0.0,1736.84,323.53,450.0,0.0,864.71,212.77,559.31,0.0,0.0,636.36,2000.0,800.0,0.0,5692.43,0.0
Uttar Pradesh,2014,1677.64,2129.69,1080.48,0.0,1080.48,1240.41,799.76,0.0,1715.5,315.88,482.95,0.0,500.0,263.72,478.11,0.0,0.0,586.7,1361.43,0.0,0.0,5950.41,0.0
Uttar Pradesh,2014,2263.11,1384.96,1711.18,0.0,1711.18,783.98,1770.49,0.0,1448.72,569.49,901.64,0.0,0.0,150.0,409.64,0.0,0.0,0.0,0.0,0.0,0.0,6552.94,0.0
Uttar Pradesh,2014,2760.06,2369.96,1080.36,0.0,1080.36,1224.14,863.1,0.0,1750.0,314.29,493.51,0.0,500.0,294.12,441.03,0.0,0.0,0.0,1666.67,0.0,0.0,5791.58,0.0
Uttar Pradesh,2015,2259.73,3230.38,0.0,0.0,0.0,0.0,1629.82,0.0,2000.0,0.0,0.0,753.63,1197.31,256.41,879.17,0.0,0.0,0.0,0.0,1000.0,938.05,6298.97,0.0
Uttar Pradesh,2015,2539.09,3763.09,0.0,0.0,0.0,0.0,1687.5,0.0,2138.89,1000.0,666.67,534.48,0.0,500.0,990.7,0.0,0.0,0.0,0.0,0.0,0.0,7720.0,0.0
Uttar Pradesh,2015,2750.77,3910.32,769.72,0.0,769.72,2012.27,1757.74,0.0,3472.99,500.0,723.08,451.48,0.0,307.09,1127.17,0.0,0.0,0.0,0.0,0.0,0.0,7706.78,0.0
Uttar Pradesh,2015,2688.13,3839.56,765.47,0.0,765.47,1991.94,2397.77,0.0,3489.71,500.0,726.55,625.56,0.0,312.88,1275.71,0.0,0.0,0.0,0.0,0.0,0.0,6715.21,69.77
Uttar Pradesh,2015,2258.94,3334.31,0.0,0.0,0.0,2137.93,2311.02,0.0,2770.38,666.67,848.24,455.04,750.0,300.0,1194.21,0.0,0.0,0.0,0.0,0.0,0.0,6162.93,56.14
Uttar Pradesh,2015,2224.14,3453.06,666.67,0.0,666.67,1464.69,2650.0,0.0,2720.21,500.0,1024.39,718.3,0.0,301.89,1566.76,0.0,0.0,0.0,0.0,0.0,0.0,4670.35,63.38
Uttar Pradesh,2015,2397.9,3239.22,855.93,0.0,855.93,1932.22,2512.51,0.0,2716.28,713.46,704.87,671.04,1501.34,302.33,1235.29,0.0,0.0,0.0,1620.69,0.0,0.0,4670.54,65.97
Uttar Pradesh,2015,2594.1,3319.1,757.9,0.0,757.9,2212.19,2825.56,0.0,2716.21,710.13,675.71,829.53,1579.68,308.16,1550.25,0.0,0.0,0.0,1592.25,0.0,0.0,4670.45,0.0
Uttar Pradesh,2015,1685.45,2977.64,833.33,0.0,833.33,2513.5,2494.45,0.0,2770.92,500.0,942.86,588.62,676.06,303.66,1601.69,0.0,0.0,0.0,0.0,0.0,0.0,6102.09,0.0
Uttar Pradesh,2015,2063.99,2930.01,750.0,0.0,750.0,2097.67,1811.59,0.0,2500.0,0.0,0.0,494.33,2488.37,111.11,882.11,0.0,0.0,0.0,2000.0,200.0,0.0,6258.0,0.0
Uttar Pradesh,2015,1920.98,2871.82,1024.65,0.0,1024.65,1626.9,1859.63,0.0,2369.55,0.0,655.82,704.67,1056.6,214.29,1491.32,0.0,0.0,0.0,0.0,0.0,0.0,6593.42,0.0
Uttar Pradesh,2015,2317.32,3042.47,2069.2,0.0,2069.2,1453.6,1921.81,0.0,2167.04,400.0,661.93,686.54,2000.0,303.34,1237.1,0.0,0.0,0.0,0.0,0.0,0.0,6800.17,0.0
Uttar Pradesh,2015,3149.05,3509.0,771.08,0.0,771.08,1535.84,1358.11,0.0,2434.78,615.38,700.0,730.54,1158.33,86.29,868.45,0.0,0.0,0.0,2000.0,250.0,0.0,6712.4,0.0
Uttar Pradesh,2015,3010.0,3876.9,0.0,0.0,0.0,0.0,1765.06,0.0,0.0,0.0,0.0,842.22,1281.25,193.88,831.49,0.0,0.0,0.0,1000.0,173.84,0.0,6416.0,0.0
Uttar Pradesh,2015,2259.89,3423.12,1909.09,0.0,1909.09,1092.02,2200.0,0.0,0.0,0.0,500.0,779.47,2000.0,0.0,844.72,0.0,0.0,0.0,1000.0,178.57,0.0,6318.0,0.0
Uttar Pradesh,2015,2590.07,3100.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,500.0,1000.0,705.82,1197.53,300.0,1174.47,0.0,0.0,0.0,0.0,0.0,0.0,6865.6,0.0
Uttar Pradesh,2015,2322.98,3209.91,798.32,0.0,798.32,1577.15,1934.02,0.0,2622.34,925.37,418.75,738.69,675.39,60.67,1182.67,0.0,0.0,0.0,1625.0,0.0,0.0,6045.56,0.0
Uttar Pradesh,2015,2642.5,3199.12,804.88,0.0,804.88,2301.88,2524.82,0.0,2629.63,1142.27,415.7,737.37,600.0,59.32,1365.94,0.0,0.0,0.0,2000.0,0.0,0.0,5783.72,0.0
Uttar Pradesh,2015,2473.27,2612.27,857.46,0.0,857.46,1627.35,2443.38,0.0,1889.86,913.37,471.74,642.89,631.58,60.3,1060.02,0.0,0.0,206.9,1625.0,181.82,0.0,5356.17,0.0
Uttar Pradesh,2015,2046.98,2484.71,750.69,0.0,750.69,819.01,754.72,0.0,2666.67,572.99,584.55,495.54,666.67,99.06,600.59,0.0,0.0,333.33,0.0,0.0,0.0,6703.21,0.0
Uttar Pradesh,2015,1901.47,1975.42,740.55,0.0,740.55,904.85,1315.79,0.0,1831.33,592.94,744.3,461.82,1000.0,146.92,721.07,0.0,0.0,204.08,0.0,0.0,0.0,6703.18,0.0
Uttar Pradesh,2015,1665.69,1938.14,605.26,0.0,605.26,1000.0,700.58,0.0,2203.75,637.45,130.43,675.13,480.65,437.71,399.12,0.0,0.0,176.47,1631.58,175.01,0.0,3442.41,0.0
Uttar Pradesh,2015,1794.87,1880.29,646.32,0.0,646.32,883.33,0.0,0.0,2121.92,419.63,179.05,1708.77,0.0,231.94,471.72,0.0,0.0,173.91,0.0,173.33,0.0,3442.65,0.0
Uttar Pradesh,2015,1111.11,1564.2,69.89,0.0,69.89,347.83,2166.67,0.0,773.73,376.8,461.82,311.18,344.35,182.85,376.86,0.0,0.0,124.01,2000.0,166.67,0.0,3668.5,0.0
Uttar Pradesh,2015,1155.66,1195.19,282.93,0.0,282.93,371.72,1846.15,0.0,772.73,331.42,376.96,353.56,486.96,265.25,182.66,0.0,0.0,127.17,0.0,193.55,0.0,3668.46,0.0
Uttar Pradesh,2015,2683.72,2142.97,915.61,0.0,915.61,1067.08,1450.42,0.0,1566.18,1000.0,1115.0,683.87,1000.0,149.25,401.71,0.0,0.0,92.59,0.0,0.0,0.0,6350.09,0.0
Uttar Pradesh,2015,1652.79,1701.18,1037.04,0.0,1037.04,1062.43,893.79,0.0,944.71,781.84,727.73,655.12,765.63,144.61,436.62,0.0,0.0,245.99,1666.67,0.0,0.0,6703.17,0.0
Uttar Pradesh,2015,1759.97,2660.99,663.16,0.0,663.16,1116.75,1444.22,0.0,1703.7,1776.54,953.91,922.81,0.0,129.03,400.53,0.0,0.0,0.0,2000.0,0.0,0.0,5735.2,0.0
Uttar Pradesh,2015,2165.02,2386.1,1838.71,0.0,1838.71,1732.1,1210.53,0.0,1748.84,1560.48,871.49,1104.37,714.29,0.0,393.94,0.0,0.0,0.0,2000.0,0.0,0.0,5692.41,0.0
Uttar Pradesh,2015,1694.02,2707.33,797.62,0.0,797.62,1810.57,1176.9,0.0,2456.0,924.37,886.6,1143.43,687.5,0.0,1024.39,0.0,0.0,0.0,1714.29,0.0,0.0,5784.41,0.0
Uttar Pradesh,2015,1961.67,2570.27,0.0,0.0,0.0,1500.0,1433.91,0.0,2198.2,594.59,660.43,699.94,973.91,318.18,557.95,0.0,0.0,176.47,1580.65,0.0,0.0,5910.15,0.0
Uttar Pradesh,2015,1158.91,2455.5,750.0,0.0,750.0,1812.5,2394.13,0.0,2200.0,636.36,660.8,761.15,616.54,266.67,693.79,0.0,0.0,0.0,0.0,0.0,0.0,6248.46,0.0
Uttar Pradesh,2015,2046.95,2905.32,0.0,0.0,0.0,0.0,1856.22,0.0,2153.85,611.11,650.07,859.82,671.33,305.56,1024.17,0.0,0.0,190.48,1333.33,0.0,0.0,6126.4,0.0
Uttar Pradesh,2015,1819.72,2662.79,0.0,0.0,0.0,2000.0,1676.24,0.0,2460.32,932.43,1011.94,897.58,673.08,315.79,1022.03,0.0,0.0,0.0,1666.67,0.0,0.0,5794.13,0.0
Uttar Pradesh,2015,2026.26,2242.85,1432.93,0.0,1432.93,1163.64,1243.24,0.0,888.89,500.0,882.35,537.19,714.29,574.47,742.5,0.0,0.0,0.0,0.0,0.0,0.0,6597.54,0.0
Uttar Pradesh,2015,1584.0,2222.03,495.68,0.0,495.68,1360.36,1528.96,0.0,879.31,778.38,723.4,483.61,650.54,99.83,775.2,0.0,0.0,0.0,1750.0,0.0,0.0,6597.74,0.0
Uttar Pradesh,2015,2085.17,2048.46,701.78,0.0,701.78,1075.02,980.18,0.0,1114.88,136.59,527.85,370.35,278.69,561.21,420.94,0.0,0.0,0.0,1000.0,0.0,0.0,5579.48,0.0
Uttar Pradesh,2015,2158.05,2485.02,1139.18,0.0,1139.18,951.85,1027.52,0.0,883.72,500.0,1812.83,595.93,725.17,880.93,829.27,0.0,0.0,0.0,0.0,0.0,0.0,6655.2,0.0
Uttar Pradesh,2015,2256.05,3000.95,1407.47,0.0,1407.47,1420.61,2016.53,0.0,886.79,500.0,882.76,590.45,883.39,710.87,901.09,0.0,0.0,0.0,1500.0,0.0,0.0,6245.6,0.0
Uttar Pradesh,2015,2629.05,3392.98,500.0,0.0,500.0,1142.86,1481.54,0.0,896.55,428.57,879.31,878.48,838.71,841.39,856.4,0.0,0.0,0.0,0.0,0.0,0.0,6642.0,0.0
Uttar Pradesh,2015,2100.54,2972.15,947.76,0.0,947.76,500.0,1093.53,0.0,2200.0,603.57,850.6,646.09,0.0,285.71,755.87,0.0,0.0,0.0,1600.0,0.0,0.0,6433.8,0.0
Uttar Pradesh,2015,1941.63,2633.26,0.0,0.0,0.0,0.0,1086.48,0.0,2181.82,974.84,650.29,859.99,500.0,309.52,878.92,0.0,0.0,0.0,1500.0,0.0,0.0,5421.82,0.0
Uttar Pradesh,2015,1906.72,2659.6,1000.0,0.0,1000.0,1000.0,1149.53,0.0,2138.89,1000.0,696.68,807.92,672.73,307.69,745.79,0.0,0.0,0.0,1500.0,250.0,0.0,5852.93,0.0
Uttar Pradesh,2015,2039.13,2692.46,947.64,0.0,947.64,531.46,614.68,0.0,2186.77,602.97,847.39,648.33,500.0,201.88,755.34,0.0,0.0,0.0,1883.39,0.0,0.0,5493.6,0.0
Uttar Pradesh,2015,1799.04,2188.0,857.55,0.0,857.55,719.83,890.91,0.0,2069.44,821.68,1045.36,650.77,0.0,98.04,633.51,0.0,0.0,0.0,0.0,0.0,0.0,6703.2,0.0
Uttar Pradesh,2015,2750.95,2973.03,933.33,0.0,933.33,533.33,638.44,0.0,2168.54,600.0,807.69,466.7,400.0,166.67,759.19,0.0,0.0,0.0,0.0,0.0,0.0,6020.0,0.0
Uttar Pradesh,2016,2383.63,3601.9,0.0,0.0,0.0,2000.0,1628.99,0.0,2684.78,1033.33,0.0,711.8,1027.32,237.06,953.54,0.0,0.0,0.0,0.0,0.0,0.0,6585.32,60.0
Uttar Pradesh,2016,2605.58,4199.1,0.0,0.0,0.0,0.0,1586.21,0.0,2793.23,1090.91,804.35,723.98,0.0,217.39,1187.16,0.0,0.0,0.0,0.0,0.0,0.0,8325.55,64.29
Uttar Pradesh,2016,2559.65,4399.81,727.27,0.0,727.27,1170.38,1941.37,0.0,3479.14,1000.0,1220.15,676.03,1000.0,0.0,1365.71,0.0,0.0,0.0,0.0,0.0,0.0,8058.24,61.88
Uttar Pradesh,2016,2525.21,4266.06,740.0,0.0,740.0,1865.05,2317.71,0.0,3478.92,1085.71,587.89,739.37,1000.0,142.86,1311.07,0.0,0.0,0.0,0.0,0.0,0.0,7738.43,64.16
Uttar Pradesh,2016,2458.22,4002.79,1000.0,0.0,1000.0,2157.39,2262.15,0.0,3380.34,1090.91,898.69,597.73,902.44,214.29,1431.51,0.0,0.0,0.0,1200.0,0.0,0.0,6716.21,66.46
Uttar Pradesh,2016,2313.99,4104.0,1000.0,0.0,1000.0,1404.99,2751.59,0.0,3421.19,0.0,750.75,331.29,0.0,130.68,1827.99,0.0,0.0,0.0,0.0,0.0,0.0,5360.0,62.9
