State,Year,Fertilizer_N,Fertilizer_P,Fertilizer_K,Fertilizer_Total
Madhya Pradesh,1967,0.2,0.09,0.01,78.0
Madhya Pradesh,1967,3.83,4.35,2.02,1931.0
Madhya Pradesh,1967,2.57,1.9,0.01,1254.0
Madhya Pradesh,1967,0.14,0.13,0.0,51.0
Madhya Pradesh,1967,0.29,0.19,0.0,165.0
Madhya Pradesh,1967,0.05,0.11,0.0,49.0
Madhya Pradesh,1967,0.47,0.22,0.02,227.0
Madhya Pradesh,1967,0.12,0.06,0.03,93.0
Madhya Pradesh,1967,1.92,0.3,0.04,534.0
Madhya Pradesh,1967,0.16,0.1,0.02,91.0
Madhya Pradesh,1967,0.11,0.04,0.01,77.0
Madhya Pradesh,1967,0.14,0.11,0.0,32.0
Madhya Pradesh,1967,1.52,0.47,0.16,810.0
Madhya Pradesh,1967,0.51,0.33,0.0,280.0
Madhya Pradesh,1967,1.26,0.57,0.02,462.0
Madhya Pradesh,1967,0.95,0.94,0.0,548.0
Madhya Pradesh,1967,0.43,0.19,0.0,275.0
Madhya Pradesh,1967,1.22,2.28,0.11,1815.0
Madhya Pradesh,1967,0.29,0.17,0.16,212.0
Madhya Pradesh,1967,0.58,0.17,0.03,372.0
Madhya Pradesh,1967,0.26,0.14,0.08,155.0
Madhya Pradesh,1967,1.38,0.45,0.07,1141.0
Madhya Pradesh,1967,1.58,0.49,0.1,904.0
Madhya Pradesh,1967,0.84,0.31,0.03,550.0
Madhya Pradesh,1967,0.06,0.24,0.0,112.0
Madhya Pradesh,1967,0.03,0.05,0.0,40.0
Madhya Pradesh,1967,0.61,0.26,0.09,365.0
Madhya Pradesh,1967,0.15,0.09,0.0,90.0
Madhya Pradesh,1967,0.25,0.33,0.0,198.0
Madhya Pradesh,1967,0.32,0.32,0.01,270.0
Madhya Pradesh,1968,0.84,0.4,0.11,618.0
Madhya Pradesh,1968,1.56,0.44,0.07,561.0
Madhya Pradesh,1968,0.77,0.29,0.11,561.0
Madhya Pradesh,1968,0.82,0.3,0.11,331.0
Madhya Pradesh,1968,0.25,0.12,0.07,162.0
Madhya Pradesh,1968,0.33,0.08,0.0,170.0
Madhya Pradesh,1968,0.22,0.13,0.06,206.0
Madhya Pradesh,1968,0.29,0.1,0.02,109.0
Madhya Pradesh,1968,4.44,1.8,1.39,1553.0
Madhya Pradesh,1968,1.43,0.69,0.79,867.0
Madhya Pradesh,1968,0.2,0.15,0.03,72.0
Madhya Pradesh,1968,1.41,0.22,0.03,570.0
Madhya Pradesh,1968,0.18,0.12,0.02,98.0
Madhya Pradesh,1968,0.29,0.27,0.1,213.0
Madhya Pradesh,1968,0.14,0.03,0.02,84.0
Madhya Pradesh,1968,2.17,0.25,0.13,613.0
Madhya Pradesh,1968,0.62,0.07,0.05,242.0
Madhya Pradesh,1968,0.4,0.05,0.01,237.0
Madhya Pradesh,1968,0.4,0.09,0.02,64.0
Madhya Pradesh,1968,0.43,0.36,0.14,352.0
Madhya Pradesh,1968,0.77,0.09,0.27,378.0
Madhya Pradesh,1968,2.12,0.63,0.04,706.0
Madhya Pradesh,1968,0.93,0.94,0.06,565.0
Madhya Pradesh,1968,0.2,0.39,0.05,290.0
Madhya Pradesh,1968,1.58,2.9,0.21,2348.0
Madhya Pradesh,1968,0.27,0.31,0.07,221.0
Madhya Pradesh,1968,0.9,0.22,0.11,591.0
Madhya Pradesh,1968,0.43,0.3,0.08,263.0
Madhya Pradesh,1968,1.02,0.49,0.08,965.0
Madhya Pradesh,1968,2.03,0.4,0.25,1131.0
Madhya Pradesh,1968,1.32,0.14,0.07,725.0
Madhya Pradesh,1968,0.13,0.38,0.03,207.0
Madhya Pradesh,1968,0.01,0.03,0.0,20.0
Madhya Pradesh,1968,0.69,0.1,0.05,328.0
Madhya Pradesh,1968,0.14,0.08,0.03,99.0
Madhya Pradesh,1968,0.28,0.56,0.17,350.0
Madhya Pradesh,1968,0.25,0.1,0.03,158.0
Madhya Pradesh,1969,0.64,0.32,0.12,503.0
Madhya Pradesh,1969,4.67,0.98,0.08,1563.0
Madhya Pradesh,1969,1.1,0.42,0.09,772.0
Madhya Pradesh,1969,0.99,0.45,0.13,423.0
Madhya Pradesh,1969,0.36,0.14,0.05,205.0
Madhya Pradesh,1969,0.39,0.14,0.02,227.0
Madhya Pradesh,1969,0.22,0.12,0.04,195.0
Madhya Pradesh,1969,0.29,0.13,0.02,121.0
Madhya Pradesh,1969,4.98,3.82,1.84,2267.0
Madhya Pradesh,1969,2.22,1.67,0.89,1502.0
Madhya Pradesh,1969,0.55,0.38,0.06,202.0
Madhya Pradesh,1969,1.14,0.67,0.08,684.0
Madhya Pradesh,1969,0.15,0.09,0.01,78.0
Madhya Pradesh,1969,0.77,0.48,0.07,449.0
Madhya Pradesh,1969,0.12,0.07,0.01,88.0
Madhya Pradesh,1969,2.38,0.63,0.1,754.0
Madhya Pradesh,1969,0.57,0.27,0.1,320.0
Madhya Pradesh,1969,0.3,0.14,0.06,265.0
Madhya Pradesh,1969,0.91,0.31,0.1,169.0
Madhya Pradesh,1969,2.92,0.65,0.13,1424.0
Madhya Pradesh,1969,1.53,0.42,0.08,681.0
Madhya Pradesh,1969,3.79,2.29,0.72,1719.0
Madhya Pradesh,1969,2.17,1.69,0.14,1176.0
Madhya Pradesh,1969,1.49,0.91,0.25,1200.0
Madhya Pradesh,1969,2.62,3.96,0.18,3365.0
Madhya Pradesh,1969,0.61,0.53,0.07,414.0
Madhya Pradesh,1969,1.33,0.42,0.11,902.0
Madhya Pradesh,1969,0.18,0.11,0.02,104.0
Madhya Pradesh,1969,2.79,0.72,0.33,2363.0
Madhya Pradesh,1969,4.6,0.2,0.11,2083.0
Madhya Pradesh,1969,1.27,0.61,0.22,1014.0
Madhya Pradesh,1969,0.42,0.23,0.11,293.0
Madhya Pradesh,1969,0.09,0.06,0.03,84.0
Madhya Pradesh,1969,0.95,0.45,0.31,677.0
Madhya Pradesh,1969,0.32,0.19,0.18,268.0
Madhya Pradesh,1969,0.81,0.8,0.1,593.0
Madhya Pradesh,1969,0.48,0.24,0.48,528.0
Madhya Pradesh,1970,1.02,0.61,0.14,835.0
Madhya Pradesh,1970,4.79,1.29,0.12,1705.0
Madhya Pradesh,1970,1.57,0.62,0.14,1112.0
Madhya Pradesh,1970,2.36,0.95,0.27,967.0
Madhya Pradesh,1970,0.63,0.22,0.06,335.0
Madhya Pradesh,1970,0.37,0.04,0.01,174.0
Madhya Pradesh,1970,0.58,0.34,0.16,550.0
Madhya Pradesh,1970,0.61,0.32,0.08,278.0
Madhya Pradesh,1970,8.38,4.9,2.1,3292.0
Madhya Pradesh,1970,3.73,2.56,0.75,2218.0
Madhya Pradesh,1970,0.88,0.39,0.09,279.0
Madhya Pradesh,1970,2.02,1.28,0.16,1245.0
Madhya Pradesh,1970,0.24,0.2,0.0,138.0
Madhya Pradesh,1970,2.27,1.63,0.12,1353.0
Madhya Pradesh,1970,0.2,0.13,0.01,155.0
Madhya Pradesh,1970,3.31,1.1,0.17,1108.0
Madhya Pradesh,1970,0.93,0.43,0.08,487.0
Madhya Pradesh,1970,0.49,0.23,0.05,411.0
Madhya Pradesh,1970,1.51,0.5,0.19,279.0
Madhya Pradesh,1970,4.69,1.26,0.14,2354.0
Madhya Pradesh,1970,2.03,0.47,0.06,861.0
Madhya Pradesh,1970,7.21,3.75,1.32,3118.0
Madhya Pradesh,1970,4.51,3.29,0.39,2414.0
Madhya Pradesh,1970,2.94,2.21,0.63,2618.0
Madhya Pradesh,1970,4.36,7.01,0.49,5931.0
Madhya Pradesh,1970,1.85,1.24,0.22,1134.0
Madhya Pradesh,1970,2.26,1.11,0.34,1803.0
Madhya Pradesh,1970,0.26,0.06,0.01,109.0
Madhya Pradesh,1970,3.99,1.58,0.43,3702.0
Madhya Pradesh,1970,7.25,0.62,0.46,3548.0
Madhya Pradesh,1970,2.93,0.91,0.29,2012.0
Madhya Pradesh,1970,0.74,0.49,0.17,543.0
Madhya Pradesh,1970,0.21,0.11,0.06,186.0
Madhya Pradesh,1970,1.17,0.4,0.31,746.0
Madhya Pradesh,1970,0.87,0.57,0.39,718.0
Madhya Pradesh,1970,2.33,2.1,0.22,1631.0
Madhya Pradesh,1970,1.27,0.48,0.36,929.0
Madhya Pradesh,1971,2.11,1.19,0.23,1659.0
Madhya Pradesh,1971,6.36,2.36,0.11,2428.0
Madhya Pradesh,1971,2.45,0.59,0.23,1575.0
Madhya Pradesh,1971,3.99,2.03,0.8,1846.0
Madhya Pradesh,1971,0.96,0.35,0.05,507.0
Madhya Pradesh,1971,0.57,0.07,0.03,283.0
Madhya Pradesh,1971,1.05,0.62,0.22,966.0
Madhya Pradesh,1971,1.3,0.63,0.17,579.0
Madhya Pradesh,1971,12.84,6.81,2.46,4798.0
Madhya Pradesh,1971,4.84,2.79,0.7,2682.0
Madhya Pradesh,1971,1.73,1.15,0.22,634.0
Madhya Pradesh,1971,3.67,2.05,0.11,2120.0
Madhya Pradesh,1971,0.43,0.21,0.01,210.0
Madhya Pradesh,1971,3.62,2.3,0.19,2083.0
Madhya Pradesh,1971,0.85,0.54,0.09,678.0
Madhya Pradesh,1971,4.78,1.74,0.19,1657.0
Madhya Pradesh,1971,1.64,0.69,0.05,819.0
Madhya Pradesh,1971,0.86,0.34,0.05,673.0
Madhya Pradesh,1971,2.22,0.35,0.14,349.0
Madhya Pradesh,1971,8.65,1.68,0.21,4047.0
Madhya Pradesh,1971,5.76,1.1,0.04,2325.0
Madhya Pradesh,1971,12.2,4.41,1.61,4637.0
Madhya Pradesh,1971,9.12,6.1,0.85,4738.0
Madhya Pradesh,1971,5.42,3.77,0.45,4377.0
Madhya Pradesh,1971,8.6,5.54,0.77,7460.0
Madhya Pradesh,1971,2.96,1.94,0.5,1866.0
Madhya Pradesh,1971,3.49,1.41,0.25,2499.0
Madhya Pradesh,1971,0.75,0.15,0.06,317.0
Madhya Pradesh,1971,5.21,2.24,0.49,4900.0
Madhya Pradesh,1971,10.5,1.18,1.17,5525.0
Madhya Pradesh,1971,4.94,1.55,0.51,3415.0
Madhya Pradesh,1971,1.72,1.22,0.22,1230.0
Madhya Pradesh,1971,0.52,0.29,0.08,434.0
Madhya Pradesh,1971,2.91,1.01,0.21,1664.0
Madhya Pradesh,1971,1.71,0.74,0.45,1135.0
Madhya Pradesh,1971,4.13,2.75,0.43,2575.0
Madhya Pradesh,1971,2.21,0.94,0.19,1493.0
Madhya Pradesh,1972,3.34,2.22,0.31,2737.0
Madhya Pradesh,1972,6.43,2.56,0.24,2538.0
Madhya Pradesh,1972,2.83,1.16,0.21,2022.0
Madhya Pradesh,1972,4.82,2.48,0.69,2163.0
Madhya Pradesh,1972,1.23,0.41,0.04,621.0
Madhya Pradesh,1972,0.6,0.09,0.06,309.0
Madhya Pradesh,1972,1.68,0.87,0.17,1384.0
Madhya Pradesh,1972,1.96,1.03,0.13,857.0
Madhya Pradesh,1972,15.9,11.42,3.02,6524.0
Madhya Pradesh,1972,5.95,3.27,0.83,3207.0
Madhya Pradesh,1972,2.17,1.77,0.36,877.0
Madhya Pradesh,1972,3.84,2.15,0.2,2243.0
Madhya Pradesh,1972,0.35,0.16,0.03,175.0
Madhya Pradesh,1972,3.8,2.69,0.31,2312.0
Madhya Pradesh,1972,0.8,0.58,0.14,705.0
Madhya Pradesh,1972,9.58,2.78,0.5,3138.0
Madhya Pradesh,1972,3.09,0.86,0.05,1345.0
Madhya Pradesh,1972,1.08,0.42,0.04,833.0
Madhya Pradesh,1972,4.09,0.77,0.2,647.0
Madhya Pradesh,1972,11.95,3.08,0.17,5733.0
Madhya Pradesh,1972,9.96,1.6,0.07,3921.0
Madhya Pradesh,1972,13.08,4.42,1.41,4808.0
Madhya Pradesh,1972,11.5,5.15,0.69,5116.0
Madhya Pradesh,1972,7.16,2.24,0.77,4629.0
Madhya Pradesh,1972,7.18,4.51,0.82,6334.0
Madhya Pradesh,1972,3.08,1.89,0.35,1842.0
Madhya Pradesh,1972,4.24,1.15,0.33,2772.0
Madhya Pradesh,1972,0.85,0.16,0.07,356.0
Madhya Pradesh,1972,5.99,2.47,0.67,5635.0
Madhya Pradesh,1972,14.52,2.49,1.77,8108.0
Madhya Pradesh,1972,6.3,1.7,0.46,4148.0
Madhya Pradesh,1972,2.57,1.6,0.32,1755.0
Madhya Pradesh,1972,0.89,0.51,0.08,730.0
Madhya Pradesh,1972,2.93,1.01,0.21,1651.0
Madhya Pradesh,1972,1.79,0.58,0.23,1024.0
Madhya Pradesh,1972,3.51,1.4,0.11,2033.0
Madhya Pradesh,1972,2.45,1.04,0.3,1677.0
Madhya Pradesh,1973,4.11,3.29,0.49,3610.0
Madhya Pradesh,1973,5.61,2.46,0.21,2277.0
Madhya Pradesh,1973,2.7,1.43,0.41,2173.0
Madhya Pradesh,1973,5.27,3.53,0.59,2555.0
Madhya Pradesh,1973,1.29,0.68,0.13,773.0
Madhya Pradesh,1973,0.83,0.25,0.03,471.0
Madhya Pradesh,1973,1.78,1.24,0.12,1597.0
Madhya Pradesh,1973,1.88,1.36,0.23,949.0
Madhya Pradesh,1973,10.08,5.7,1.61,3688.0
Madhya Pradesh,1973,2.94,2.14,0.33,1737.0
Madhya Pradesh,1973,1.77,1.56,0.07,696.0
Madhya Pradesh,1973,5.02,3.93,0.19,3325.0
Madhya Pradesh,1973,0.37,0.27,0.01,218.0
Madhya Pradesh,1973,2.87,2.44,0.19,1875.0
Madhya Pradesh,1973,0.89,0.65,0.07,762.0
Madhya Pradesh,1973,10.85,3.35,0.4,3591.0
Madhya Pradesh,1973,2.57,0.95,0.03,1208.0
Madhya Pradesh,1973,1.31,0.46,0.03,986.0
Madhya Pradesh,1973,3.31,1.06,0.09,571.0
Madhya Pradesh,1973,13.79,4.41,0.61,7317.0
Madhya Pradesh,1973,9.17,2.53,0.07,3980.0
Madhya Pradesh,1973,14.61,8.12,2.26,6336.0
Madhya Pradesh,1973,13.18,4.25,1.18,5470.0
Madhya Pradesh,1973,7.96,3.08,0.98,5435.0
Madhya Pradesh,1973,8.94,11.13,2.4,11259.0
Madhya Pradesh,1973,3.97,2.21,0.55,2308.0
Madhya Pradesh,1973,4.86,2.2,0.94,3871.0
Madhya Pradesh,1973,1.28,0.53,0.19,666.0
Madhya Pradesh,1973,6.05,3.56,1.21,6670.0
Madhya Pradesh,1973,6.35,3.06,2.33,5062.0
Madhya Pradesh,1973,8.49,2.64,1.01,5909.0
Madhya Pradesh,1973,2.67,1.72,0.16,1775.0
Madhya Pradesh,1973,1.06,0.7,0.05,886.0
Madhya Pradesh,1973,3.15,1.78,0.39,2077.0
Madhya Pradesh,1973,1.77,0.71,0.22,1057.0
Madhya Pradesh,1973,2.81,1.74,0.16,1909.0
Madhya Pradesh,1973,3.9,1.52,0.39,2543.0
Madhya Pradesh,1974,4.66,3.28,0.58,3846.0
Madhya Pradesh,1974,2.35,0.75,0.16,893.0
Madhya Pradesh,1974,2.49,0.92,0.32,1786.0
Madhya Pradesh,1974,5.97,3.64,0.28,2679.0
Madhya Pradesh,1974,1.18,0.35,0.13,615.0
Madhya Pradesh,1974,0.38,0.11,0.03,220.0
Madhya Pradesh,1974,1.65,1.33,0.1,1565.0
Madhya Pradesh,1974,1.7,1.37,0.18,877.0
Madhya Pradesh,1974,11.63,5.64,1.32,3940.0
Madhya Pradesh,1974,2.73,1.67,0.22,1485.0
Madhya Pradesh,1974,2.14,1.14,0.1,693.0
Madhya Pradesh,1974,3.13,1.87,0.15,1865.0
Madhya Pradesh,1974,0.29,0.15,0.03,157.0
Madhya Pradesh,1974,3.74,2.67,0.33,2261.0
Madhya Pradesh,1974,0.58,0.33,0.07,450.0
Madhya Pradesh,1974,11.95,3.35,1.26,4041.0
Madhya Pradesh,1974,1.91,0.69,0.02,880.0
Madhya Pradesh,1974,1.07,0.33,0.03,784.0
Madhya Pradesh,1974,4.24,1.58,0.19,757.0
Madhya Pradesh,1974,10.39,3.11,0.56,5466.0
Madhya Pradesh,1974,10.02,2.22,0.12,4191.0
Madhya Pradesh,1974,8.52,5.97,1.45,4066.0
Madhya Pradesh,1974,5.68,2.77,0.78,2714.0
Madhya Pradesh,1974,3.62,1.24,0.36,2368.0
Madhya Pradesh,1974,4.98,5.11,0.69,5454.0
Madhya Pradesh,1974,2.48,1.21,0.25,1349.0
Madhya Pradesh,1974,3.8,1.39,0.42,2706.0
Madhya Pradesh,1974,0.45,0.35,0.1,293.0
Madhya Pradesh,1974,5.56,2.1,1.25,5465.0
Madhya Pradesh,1974,5.13,1.48,2.93,4124.0
Madhya Pradesh,1974,5.67,2.04,0.37,3950.0
Madhya Pradesh,1974,2.61,1.38,0.11,1613.0
Madhya Pradesh,1974,1.09,0.75,0.09,951.0
Madhya Pradesh,1974,2.48,1.88,0.49,1904.0
Madhya Pradesh,1974,1.46,0.64,0.21,903.0
Madhya Pradesh,1974,1.95,0.92,0.12,1215.0
Madhya Pradesh,1974,3.88,1.99,0.51,2780.0
Madhya Pradesh,1975,4.29,2.95,0.37,3509.0
Madhya Pradesh,1975,4.17,1.38,0.12,1559.0
Madhya Pradesh,1975,3.08,0.95,0.27,2083.0
Madhya Pradesh,1975,5.21,2.79,0.46,2303.0
Madhya Pradesh,1975,1.17,0.48,0.13,664.0
Madhya Pradesh,1975,0.74,0.1,0.03,364.0
Madhya Pradesh,1975,1.42,1.2,0.08,1370.0
Madhya Pradesh,1975,1.98,1.36,0.12,955.0
Madhya Pradesh,1975,10.41,6.2,1.39,3896.0
Madhya Pradesh,1975,2.56,1.6,0.16,1459.0
Madhya Pradesh,1975,1.67,1.42,0.02,655.0
Madhya Pradesh,1975,4.08,2.51,0.06,2457.0
Madhya Pradesh,1975,0.56,0.3,0.02,294.0
Madhya Pradesh,1975,3.13,2.14,0.1,1840.0
Madhya Pradesh,1975,0.74,0.53,0.06,628.0
Madhya Pradesh,1975,9.47,3.25,0.43,3298.0
Madhya Pradesh,1975,2.27,1.0,0.07,1161.0
Madhya Pradesh,1975,0.85,0.31,0.02,660.0
Madhya Pradesh,1975,5.21,2.22,0.2,983.0
Madhya Pradesh,1975,15.31,2.71,0.21,6937.0
Madhya Pradesh,1975,12.27,2.51,0.09,5017.0
Madhya Pradesh,1975,8.56,4.43,1.23,3623.0
Madhya Pradesh,1975,6.38,2.35,0.67,2788.0
Madhya Pradesh,1975,4.38,2.39,0.49,3296.0
Madhya Pradesh,1975,8.56,5.47,1.34,7858.0
Madhya Pradesh,1975,3.52,1.91,0.44,2026.0
Madhya Pradesh,1975,5.15,1.21,0.42,3301.0
Madhya Pradesh,1975,0.93,0.27,0.11,437.0
Madhya Pradesh,1975,6.89,2.28,1.06,6308.0
Madhya Pradesh,1975,6.7,1.35,1.47,4136.0
Madhya Pradesh,1975,3.63,1.53,0.25,2656.0
Madhya Pradesh,1975,2.44,1.63,0.13,1660.0
Madhya Pradesh,1975,1.11,0.85,0.05,988.0
Madhya Pradesh,1975,3.08,1.13,0.3,1801.0
Madhya Pradesh,1975,1.38,0.61,0.17,847.0
Madhya Pradesh,1975,2.74,1.49,0.09,1758.0
Madhya Pradesh,1975,3.55,1.73,0.21,2392.0
Madhya Pradesh,1976,5.41,3.69,0.44,4238.0
Madhya Pradesh,1976,3.11,1.2,0.07,1201.0
Madhya Pradesh,1976,2.53,1.08,0.2,1825.0
Madhya Pradesh,1976,7.69,3.63,0.47,3207.0
Madhya Pradesh,1976,1.07,0.71,0.14,696.0
Madhya Pradesh,1976,0.69,0.45,0.03,470.0
Madhya Pradesh,1976,1.54,1.34,0.09,1492.0
Madhya Pradesh,1976,2.0,1.42,0.1,959.0
Madhya Pradesh,1976,13.62,9.0,1.63,5215.0
Madhya Pradesh,1976,2.79,1.6,0.25,1544.0
Madhya Pradesh,1976,1.53,1.22,0.02,578.0
Madhya Pradesh,1976,4.18,2.77,0.12,2572.0
Madhya Pradesh,1976,0.75,0.45,0.03,400.0
Madhya Pradesh,1976,3.05,2.39,0.12,1877.0
Madhya Pradesh,1976,0.72,0.45,0.04,552.0
Madhya Pradesh,1976,15.29,5.62,0.66,5392.0
Madhya Pradesh,1976,3.24,2.01,0.08,1851.0
Madhya Pradesh,1976,0.98,0.4,0.03,788.0
Madhya Pradesh,1976,5.08,2.02,0.2,942.0
Madhya Pradesh,1976,16.71,3.64,0.67,7907.0
Madhya Pradesh,1976,15.31,3.94,0.51,6658.0
Madhya Pradesh,1976,5.66,5.59,1.06,3150.0
Madhya Pradesh,1976,8.34,3.83,1.22,3964.0
Madhya Pradesh,1976,6.1,2.96,0.64,4394.0
Madhya Pradesh,1976,11.96,7.27,1.11,10334.0
Madhya Pradesh,1976,5.24,2.58,0.39,2822.0
Madhya Pradesh,1976,6.72,2.26,0.67,4687.0
Madhya Pradesh,1976,1.47,0.41,0.16,684.0
Madhya Pradesh,1976,9.12,2.43,1.25,7832.0
Madhya Pradesh,1976,6.43,1.63,1.86,4272.0
Madhya Pradesh,1976,3.57,1.41,0.22,2593.0
Madhya Pradesh,1976,3.14,2.44,0.45,2406.0
Madhya Pradesh,1976,1.01,0.92,0.08,1001.0
Madhya Pradesh,1976,4.36,1.69,0.47,2603.0
Madhya Pradesh,1976,1.89,0.7,0.16,1077.0
Madhya Pradesh,1976,3.77,1.85,0.11,2333.0
Madhya Pradesh,1976,3.91,1.86,0.42,2701.0
Madhya Pradesh,1977,6.52,5.0,0.63,5625.0
Madhya Pradesh,1977,5.03,2.54,0.47,2211.0
Madhya Pradesh,1977,3.35,1.17,0.37,2384.0
Madhya Pradesh,1977,5.32,3.36,0.39,2479.0
Madhya Pradesh,1977,1.38,0.57,0.15,784.0
Madhya Pradesh,1977,0.95,0.18,0.03,483.0
Madhya Pradesh,1977,1.76,1.68,0.16,1825.0
Madhya Pradesh,1977,2.4,1.7,0.22,1201.0
Madhya Pradesh,1977,13.06,7.92,1.49,4914.0
Madhya Pradesh,1977,2.88,1.87,0.24,1690.0
Madhya Pradesh,1977,1.83,1.58,0.08,751.0
Madhya Pradesh,1977,6.04,3.99,0.25,3788.0
Madhya Pradesh,1977,0.87,0.48,0.03,468.0
Madhya Pradesh,1977,4.78,3.46,0.18,2917.0
Madhya Pradesh,1977,0.88,0.53,0.07,692.0
Madhya Pradesh,1977,13.3,4.51,0.6,4617.0
Madhya Pradesh,1977,3.36,1.71,0.17,1843.0
Madhya Pradesh,1977,1.03,0.42,0.04,844.0
Madhya Pradesh,1977,9.85,4.13,0.59,1867.0
Madhya Pradesh,1977,19.78,5.29,1.29,10007.0
Madhya Pradesh,1977,13.61,4.33,1.1,6410.0
Madhya Pradesh,1977,12.99,9.21,1.68,6117.0
Madhya Pradesh,1977,10.29,6.25,1.54,5398.0
Madhya Pradesh,1977,7.73,4.33,0.88,5890.0
Madhya Pradesh,1977,7.58,6.85,1.0,7871.0
Madhya Pradesh,1977,6.19,3.44,0.44,3492.0
Madhya Pradesh,1977,8.39,3.06,1.06,6144.0
Madhya Pradesh,1977,2.24,0.67,0.18,1044.0
Madhya Pradesh,1977,10.58,4.09,1.65,10052.0
Madhya Pradesh,1977,7.5,2.65,2.51,5475.0
Madhya Pradesh,1977,4.58,2.22,0.29,3528.0
Madhya Pradesh,1977,3.65,2.73,0.3,2681.0
Madhya Pradesh,1977,1.46,1.5,0.12,1545.0
Madhya Pradesh,1977,4.24,1.76,0.5,2621.0
Madhya Pradesh,1977,1.76,0.74,0.07,1011.0
Madhya Pradesh,1977,2.98,2.4,0.19,2277.0
Madhya Pradesh,1977,5.48,2.46,0.45,3686.0
Madhya Pradesh,1978,5.33,4.36,0.51,4775.0
Madhya Pradesh,1978,5.25,2.74,0.64,2384.0
Madhya Pradesh,1978,3.32,1.22,0.45,2379.0
Madhya Pradesh,1978,5.01,2.79,0.49,2264.0
Madhya Pradesh,1978,1.09,0.44,0.12,611.0
Madhya Pradesh,1978,0.89,0.16,0.03,453.0
Madhya Pradesh,1978,2.11,1.91,0.36,2225.0
Madhya Pradesh,1978,2.19,1.67,0.27,1143.0
Madhya Pradesh,1978,16.5,10.75,1.83,6513.0
Madhya Pradesh,1978,4.51,2.86,0.47,2669.0
Madhya Pradesh,1978,2.65,2.28,0.14,1080.0
Madhya Pradesh,1978,6.25,4.88,0.41,4232.0
Madhya Pradesh,1978,0.96,0.57,0.03,539.0
Madhya Pradesh,1978,4.78,3.55,0.23,2980.0
Madhya Pradesh,1978,0.72,0.48,0.06,598.0
Madhya Pradesh,1978,15.49,5.25,0.78,5403.0
Madhya Pradesh,1978,5.01,2.72,0.23,2817.0
Madhya Pradesh,1978,1.09,0.48,0.04,912.0
Madhya Pradesh,1978,12.01,5.31,0.77,2297.0
Madhya Pradesh,1978,22.62,4.87,0.62,10515.0
Madhya Pradesh,1978,14.94,3.89,1.11,6699.0
Madhya Pradesh,1978,14.4,10.88,2.53,7150.0
Madhya Pradesh,1978,16.63,7.41,2.17,7891.0
Madhya Pradesh,1978,11.11,6.14,1.57,8580.0
Madhya Pradesh,1978,15.05,9.52,3.2,14248.0
Madhya Pradesh,1978,8.55,4.37,0.99,4854.0
Madhya Pradesh,1978,9.9,3.97,1.49,7555.0
Madhya Pradesh,1978,3.24,0.83,0.3,1488.0
Madhya Pradesh,1978,11.32,4.5,2.19,11168.0
Madhya Pradesh,1978,7.84,2.55,2.32,5571.0
Madhya Pradesh,1978,4.92,2.59,0.43,3945.0
Madhya Pradesh,1978,4.57,3.13,0.44,3283.0
Madhya Pradesh,1978,1.8,1.97,0.11,1950.0
Madhya Pradesh,1978,3.44,1.04,0.25,1839.0
Madhya Pradesh,1978,1.91,0.98,0.18,1214.0
Madhya Pradesh,1978,3.51,2.44,0.37,2600.0
Madhya Pradesh,1978,5.47,3.34,0.55,3996.0
Madhya Pradesh,1979,2.08,1.53,0.22,1544.0
Madhya Pradesh,1979,3.88,2.17,0.4,1685.0
Madhya Pradesh,1979,4.26,1.57,0.6,3039.0
Madhya Pradesh,1979,4.84,2.44,0.49,2094.0
Madhya Pradesh,1979,0.89,0.44,0.09,508.0
Madhya Pradesh,1979,0.6,0.12,0.03,289.0
Madhya Pradesh,1979,1.53,1.39,0.19,1571.0
Madhya Pradesh,1979,1.17,1.17,0.18,683.0
Madhya Pradesh,1979,8.97,5.41,0.87,3244.0
Madhya Pradesh,1979,2.61,1.28,0.32,1338.0
Madhya Pradesh,1979,1.78,1.84,0.08,714.0
Madhya Pradesh,1979,5.58,4.44,0.39,3599.0
Madhya Pradesh,1979,0.74,0.53,0.04,409.0
Madhya Pradesh,1979,2.33,2.03,0.17,1462.0
Madhya Pradesh,1979,1.03,0.86,0.07,783.0
Madhya Pradesh,1979,9.04,2.55,0.46,2952.0
Madhya Pradesh,1979,2.83,1.99,0.23,1647.0
Madhya Pradesh,1979,0.57,0.3,0.04,511.0
Madhya Pradesh,1979,7.37,2.06,0.71,1259.0
Madhya Pradesh,1979,18.75,4.04,0.8,8821.0
Madhya Pradesh,1979,9.12,2.14,0.79,3964.0
Madhya Pradesh,1979,15.61,11.43,2.76,7671.0
Madhya Pradesh,1979,13.8,6.56,2.17,6788.0
Madhya Pradesh,1979,8.11,5.87,1.27,6958.0
Madhya Pradesh,1979,10.57,8.31,1.74,10763.0
Madhya Pradesh,1979,7.1,6.04,1.72,5183.0
Madhya Pradesh,1979,11.59,4.65,1.6,8771.0
Madhya Pradesh,1979,2.77,0.93,0.26,1325.0
Madhya Pradesh,1979,12.89,5.1,2.36,12611.0
Madhya Pradesh,1979,7.22,2.38,2.4,5266.0
Madhya Pradesh,1979,3.96,2.31,0.33,3313.0
Madhya Pradesh,1979,1.56,1.5,0.18,1308.0
Madhya Pradesh,1979,2.18,1.06,0.15,1700.0
Madhya Pradesh,1979,4.51,1.48,0.5,2486.0
